iteration,cumulative_edges_covered,new_edges,total_possible_edges,cumulative_coverage_percentage,new_coverage_percentage,execution_time,bug_type,average_execution_time,total_crashes,total_timeouts,unique_bugs,pass_rate
9243,105226,0,762867,13.793492,0.000000,0.027528,non_zero_exit,0.965764,0,517,0,72.360450
9244,105226,0,762867,13.793492,0.000000,0.033086,,0.965663,0,517,0,72.363440
9245,105226,0,762867,13.793492,0.000000,0.033659,,0.965562,0,517,0,72.366429
9246,105226,0,762867,13.793492,0.000000,0.533988,,0.965515,0,517,0,72.369417
9247,105226,0,762867,13.793492,0.000000,0.028972,,0.965414,0,517,0,72.372405
9248,105226,0,762867,13.793492,0.000000,2.030240,,0.965529,0,517,0,72.375392
9249,105226,0,762867,13.793492,0.000000,2.770857,,0.965724,0,517,0,72.378378
9250,105226,0,762867,13.793492,0.000000,0.045513,,0.965625,0,517,0,72.381364
9251,105226,0,762867,13.793492,0.000000,0.031878,,0.965524,0,517,0,72.384349
9252,105226,0,762867,13.793492,0.000000,1.034979,,0.965532,0,517,0,72.387334
9253,105226,0,762867,13.793492,0.000000,1.035069,,0.965539,0,517,0,72.390318
9254,105226,0,762867,13.793492,0.000000,1.032828,,0.965546,0,517,0,72.393301
9255,105226,0,762867,13.793492,0.000000,1.033776,,0.965554,0,517,0,72.396283
9256,105226,0,762867,13.793492,0.000000,0.032119,,0.965453,0,517,0,72.399265
9257,105226,0,762867,13.793492,0.000000,0.029651,,0.965352,0,517,0,72.402247
9258,105226,0,762867,13.793492,0.000000,5.004440,timeout,0.965788,0,518,0,72.394427
9259,105226,0,762867,13.793492,0.000000,0.021997,non_zero_exit,0.965686,0,518,0,72.386609
9260,105226,0,762867,13.793492,0.000000,3.628798,,0.965974,0,518,0,72.389591
9261,105228,2,762867,13.793754,0.000262,0.026467,non_zero_exit,0.965872,0,518,0,72.381775
9262,105228,0,762867,13.793754,0.000000,3.035628,,0.966096,0,518,0,72.384757
9263,105228,0,762867,13.793754,0.000000,3.034740,non_zero_exit,0.966319,0,518,0,72.376943
9264,105228,0,762867,13.793754,0.000000,0.032017,,0.966218,0,518,0,72.379924
9265,105228,0,762867,13.793754,0.000000,0.030336,,0.966117,0,518,0,72.382905
9266,105228,0,762867,13.793754,0.000000,0.023601,,0.966015,0,518,0,72.385885
9267,105228,0,762867,13.793754,0.000000,0.026671,,0.965914,0,518,0,72.388865
9268,105228,0,762867,13.793754,0.000000,0.031309,,0.965813,0,518,0,72.391844
9269,105228,0,762867,13.793754,0.000000,1.031008,,0.965820,0,518,0,72.394822
9270,105228,0,762867,13.793754,0.000000,5.005759,timeout,0.966256,0,519,0,72.387013
9271,105228,0,762867,13.793754,0.000000,1.033974,,0.966263,0,519,0,72.389991
9272,105228,0,762867,13.793754,0.000000,0.031963,,0.966163,0,519,0,72.392969
9273,105228,0,762867,13.793754,0.000000,0.030963,,0.966062,0,519,0,72.395946
9274,105228,0,762867,13.793754,0.000000,0.027218,,0.965961,0,519,0,72.398922
9275,105228,0,762867,13.793754,0.000000,1.042219,,0.965969,0,519,0,72.401897
9276,105228,0,762867,13.793754,0.000000,1.038326,,0.965977,0,519,0,72.404872
9277,105228,0,762867,13.793754,0.000000,2.029277,,0.966091,0,519,0,72.407847
9278,105228,0,762867,13.793754,0.000000,3.528126,,0.966367,0,519,0,72.410820
9279,105228,0,762867,13.793754,0.000000,0.022636,non_zero_exit,0.966266,0,519,0,72.403017
9280,105228,0,762867,13.793754,0.000000,0.022403,non_zero_exit,0.966164,0,519,0,72.395216
9281,105228,0,762867,13.793754,0.000000,0.028172,,0.966063,0,519,0,72.398190
9282,105228,0,762867,13.793754,0.000000,0.030153,,0.965962,0,519,0,72.401163
9283,105228,0,762867,13.793754,0.000000,0.030099,,0.965861,0,519,0,72.404136
9284,105228,0,762867,13.793754,0.000000,0.033127,,0.965761,0,519,0,72.407108
9285,105228,0,762867,13.793754,0.000000,1.031130,,0.965768,0,519,0,72.410080
9286,105228,0,762867,13.793754,0.000000,1.029193,non_zero_exit,0.965775,0,519,0,72.402283
9287,105228,0,762867,13.793754,0.000000,1.530698,non_zero_exit,0.965835,0,519,0,72.394488
9288,105228,0,762867,13.793754,0.000000,0.031206,,0.965735,0,519,0,72.397459
9289,105228,0,762867,13.793754,0.000000,5.004723,timeout,0.966170,0,520,0,72.389666
9290,105228,0,762867,13.793754,0.000000,0.028368,,0.966069,0,520,0,72.392638
9291,105228,0,762867,13.793754,0.000000,0.588103,,0.966028,0,520,0,72.395609
9292,105228,0,762867,13.793754,0.000000,3.046675,,0.966252,0,520,0,72.398580
9293,105228,0,762867,13.793754,0.000000,1.028110,,0.966259,0,520,0,72.401549
9294,105230,2,762867,13.794017,0.000262,2.606209,,0.966435,0,520,0,72.404519
9295,105230,0,762867,13.794017,0.000000,0.025073,non_zero_exit,0.966334,0,520,0,72.396730
9296,105230,0,762867,13.794017,0.000000,0.021818,non_zero_exit,0.966232,0,520,0,72.388943
9297,105230,0,762867,13.794017,0.000000,0.033928,,0.966132,0,520,0,72.391912
9298,105230,0,762867,13.794017,0.000000,0.131128,,0.966042,0,520,0,72.394881
9299,105230,0,762867,13.794017,0.000000,0.036642,,0.965942,0,520,0,72.397849
9300,105230,0,762867,13.794017,0.000000,3.447351,non_zero_exit,0.966209,0,520,0,72.390066
9301,105230,0,762867,13.794017,0.000000,1.025071,,0.966215,0,520,0,72.393034
9302,105230,0,762867,13.794017,0.000000,0.023314,non_zero_exit,0.966114,0,520,0,72.385252
9303,105230,0,762867,13.794017,0.000000,0.031086,,0.966013,0,520,0,72.388220
9304,105230,0,762867,13.794017,0.000000,2.031982,,0.966128,0,520,0,72.391188
9305,105230,0,762867,13.794017,0.000000,0.032101,,0.966028,0,520,0,72.394154
9306,105230,0,762867,13.794017,0.000000,0.020621,non_zero_exit,0.965926,0,520,0,72.386376
9307,105230,0,762867,13.794017,0.000000,1.032876,,0.965933,0,520,0,72.389343
9308,105230,0,762867,13.794017,0.000000,1.034589,,0.965941,0,520,0,72.392309
9309,105230,0,762867,13.794017,0.000000,1.029277,,0.965947,0,520,0,72.395274
9310,105230,0,762867,13.794017,0.000000,1.029804,,0.965954,0,520,0,72.398239
9311,105237,7,762867,13.794934,0.000918,0.022705,non_zero_exit,0.965853,0,520,0,72.390464
9312,105237,0,762867,13.794934,0.000000,0.021664,non_zero_exit,0.965752,0,520,0,72.382691
9313,105237,0,762867,13.794934,0.000000,3.035252,,0.965974,0,520,0,72.385656
9314,105237,0,762867,13.794934,0.000000,0.032072,,0.965873,0,520,0,72.388621
9315,105237,0,762867,13.794934,0.000000,0.024640,non_zero_exit,0.965772,0,520,0,72.380850
9316,105237,0,762867,13.794934,0.000000,1.038762,,0.965780,0,520,0,72.383815
9317,105237,0,762867,13.794934,0.000000,3.032387,,0.966002,0,520,0,72.386778
9318,105237,0,762867,13.794934,0.000000,0.031670,,0.965902,0,520,0,72.389741
9319,105237,0,762867,13.794934,0.000000,0.029673,,0.965801,0,520,0,72.392704
9320,105237,0,762867,13.794934,0.000000,2.536030,,0.965970,0,520,0,72.395666
9321,105237,0,762867,13.794934,0.000000,1.030440,,0.965977,0,520,0,72.398627
9322,105237,0,762867,13.794934,0.000000,0.023655,non_zero_exit,0.965876,0,520,0,72.390861
9323,105237,0,762867,13.794934,0.000000,1.028087,,0.965882,0,520,0,72.393822
9324,105237,0,762867,13.794934,0.000000,0.029535,,0.965782,0,520,0,72.396783
9325,105237,0,762867,13.794934,0.000000,0.537213,,0.965736,0,520,0,72.399743
9326,105237,0,762867,13.794934,0.000000,0.031054,,0.965636,0,520,0,72.402702
9327,105239,2,762867,13.795196,0.000262,4.035121,,0.965965,0,520,0,72.405660
9328,105239,0,762867,13.795196,0.000000,0.537254,,0.965919,0,520,0,72.408618
9329,105239,0,762867,13.795196,0.000000,1.028819,,0.965926,0,520,0,72.411576
9330,105239,0,762867,13.795196,0.000000,2.032626,,0.966040,0,520,0,72.414532
9331,105252,13,762867,13.796900,0.001704,0.027888,,0.965939,0,520,0,72.417488
9332,105252,0,762867,13.796900,0.000000,2.030852,,0.966053,0,520,0,72.420444
9333,105252,0,762867,13.796900,0.000000,0.032109,,0.965953,0,520,0,72.423398
9334,105252,0,762867,13.796900,0.000000,0.031314,,0.965853,0,520,0,72.426352
9335,105252,0,762867,13.796900,0.000000,0.030564,,0.965753,0,520,0,72.429306
9336,105252,0,762867,13.796900,0.000000,1.031438,,0.965760,0,520,0,72.432259
9337,105252,0,762867,13.796900,0.000000,0.035264,,0.965660,0,520,0,72.435211
9338,105252,0,762867,13.796900,0.000000,1.765121,,0.965746,0,520,0,72.438163
9339,105254,2,762867,13.797163,0.000262,1.038696,,0.965754,0,520,0,72.441113
9340,105254,0,762867,13.797163,0.000000,0.027532,non_zero_exit,0.965653,0,520,0,72.433358
9341,105254,0,762867,13.797163,0.000000,0.027575,non_zero_exit,0.965553,0,520,0,72.425605
9342,105254,0,762867,13.797163,0.000000,0.034307,,0.965453,0,520,0,72.428556
9343,105254,0,762867,13.797163,0.000000,1.037374,,0.965461,0,520,0,72.431507
9344,105254,0,762867,13.797163,0.000000,0.080302,,0.965366,0,520,0,72.434457
9345,105254,0,762867,13.797163,0.000000,1.040976,,0.965374,0,520,0,72.437406
9346,105254,0,762867,13.797163,0.000000,1.027664,,0.965381,0,520,0,72.440355
9347,105254,0,762867,13.797163,0.000000,0.031856,,0.965281,0,520,0,72.443303
9348,105254,0,762867,13.797163,0.000000,3.034539,,0.965503,0,520,0,72.446251
9349,105254,0,762867,13.797163,0.000000,0.029797,,0.965403,0,520,0,72.449198
9350,105254,0,762867,13.797163,0.000000,0.025319,,0.965302,0,520,0,72.452144
9351,105254,0,762867,13.797163,0.000000,2.537333,,0.965470,0,520,0,72.455090
9352,105254,0,762867,13.797163,0.000000,0.032994,,0.965370,0,520,0,72.458035
9353,105254,0,762867,13.797163,0.000000,3.036758,,0.965592,0,520,0,72.460979
9354,105254,0,762867,13.797163,0.000000,3.036778,,0.965813,0,520,0,72.463923
9355,105254,0,762867,13.797163,0.000000,3.036392,,0.966035,0,520,0,72.466866
9356,105254,0,762867,13.797163,0.000000,3.040290,,0.966256,0,520,0,72.469809
9357,105254,0,762867,13.797163,0.000000,1.032313,,0.966263,0,520,0,72.472751
9358,105254,0,762867,13.797163,0.000000,1.027953,,0.966270,0,520,0,72.475692
9359,105254,0,762867,13.797163,0.000000,0.023603,non_zero_exit,0.966169,0,520,0,72.467949
9360,105254,0,762867,13.797163,0.000000,0.026942,,0.966069,0,520,0,72.470890
9361,105254,0,762867,13.797163,0.000000,2.033884,non_zero_exit,0.966183,0,520,0,72.463149
9362,105254,0,762867,13.797163,0.000000,1.142546,non_zero_exit,0.966202,0,520,0,72.455410
9363,105254,0,762867,13.797163,0.000000,1.029613,,0.966208,0,520,0,72.458351
9364,105254,0,762867,13.797163,0.000000,1.142805,,0.966227,0,520,0,72.461292
9365,105254,0,762867,13.797163,0.000000,5.005212,timeout,0.966659,0,521,0,72.453555
9366,105254,0,762867,13.797163,0.000000,0.037074,,0.966559,0,521,0,72.456496
9367,105303,49,762867,13.803586,0.006423,0.371345,non_zero_exit,0.966496,0,521,0,72.448762
9368,105303,0,762867,13.803586,0.000000,1.029855,,0.966503,0,521,0,72.451702
9369,105303,0,762867,13.803586,0.000000,0.032980,,0.966403,0,521,0,72.454642
9370,105330,27,762867,13.807125,0.003539,0.130267,,0.966314,0,521,0,72.457582
9371,105330,0,762867,13.807125,0.000000,1.029392,,0.966320,0,521,0,72.460521
9372,105330,0,762867,13.807125,0.000000,0.026090,non_zero_exit,0.966220,0,521,0,72.452790
9373,105330,0,762867,13.807125,0.000000,1.028767,,0.966227,0,521,0,72.455729
9374,105330,0,762867,13.807125,0.000000,0.027879,,0.966127,0,521,0,72.458667
9375,105330,0,762867,13.807125,0.000000,1.030912,,0.966134,0,521,0,72.461604
9376,105330,0,762867,13.807125,0.000000,0.032066,,0.966034,0,521,0,72.464541
9377,105330,0,762867,13.807125,0.000000,1.035764,,0.966041,0,521,0,72.467477
9378,105330,0,762867,13.807125,0.000000,1.031502,,0.966048,0,521,0,72.470413
9379,105330,0,762867,13.807125,0.000000,0.021881,non_zero_exit,0.965948,0,521,0,72.462687
9380,105330,0,762867,13.807125,0.000000,1.032944,non_zero_exit,0.965955,0,521,0,72.454962
9381,105330,0,762867,13.807125,0.000000,3.031603,,0.966175,0,521,0,72.457898
9382,105330,0,762867,13.807125,0.000000,0.023780,non_zero_exit,0.966075,0,521,0,72.450176
9383,105330,0,762867,13.807125,0.000000,0.022293,non_zero_exit,0.965974,0,521,0,72.442455
9384,105330,0,762867,13.807125,0.000000,1.036452,,0.965982,0,521,0,72.445392
9385,105330,0,762867,13.807125,0.000000,2.024853,,0.966094,0,521,0,72.448327
9386,105330,0,762867,13.807125,0.000000,0.033408,,0.965995,0,521,0,72.451262
9387,105330,0,762867,13.807125,0.000000,2.130864,,0.966119,0,521,0,72.454197
9388,105330,0,762867,13.807125,0.000000,0.026084,non_zero_exit,0.966019,0,521,0,72.446480
9389,105330,0,762867,13.807125,0.000000,5.004501,timeout,0.966449,0,522,0,72.438765
9390,105330,0,762867,13.807125,0.000000,3.031575,,0.966669,0,522,0,72.441699
9391,105330,0,762867,13.807125,0.000000,2.533242,,0.966836,0,522,0,72.444634
9392,105330,0,762867,13.807125,0.000000,0.030911,,0.966736,0,522,0,72.447567
9393,105330,0,762867,13.807125,0.000000,1.028891,non_zero_exit,0.966743,0,522,0,72.439855
9394,105330,0,762867,13.807125,0.000000,0.030424,,0.966643,0,522,0,72.442789
9395,105330,0,762867,13.807125,0.000000,0.031903,,0.966544,0,522,0,72.445722
9396,105330,0,762867,13.807125,0.000000,1.039217,,0.966551,0,522,0,72.448654
9397,105330,0,762867,13.807125,0.000000,1.030864,,0.966558,0,522,0,72.451585
9398,105330,0,762867,13.807125,0.000000,1.030272,,0.966565,0,522,0,72.454516
9399,105330,0,762867,13.807125,0.000000,0.024357,,0.966465,0,522,0,72.457447
9400,105330,0,762867,13.807125,0.000000,0.030293,,0.966365,0,522,0,72.460377
9401,105330,0,762867,13.807125,0.000000,1.029153,,0.966372,0,522,0,72.463306
9402,105330,0,762867,13.807125,0.000000,5.004291,timeout,0.966801,0,523,0,72.455599
9403,105330,0,762867,13.807125,0.000000,1.032900,,0.966808,0,523,0,72.458528
9404,105330,0,762867,13.807125,0.000000,1.030472,,0.966815,0,523,0,72.461457
9405,105330,0,762867,13.807125,0.000000,1.031420,,0.966822,0,523,0,72.464384
9406,105330,0,762867,13.807125,0.000000,0.022074,non_zero_exit,0.966721,0,523,0,72.456681
9407,105330,0,762867,13.807125,0.000000,3.030483,,0.966941,0,523,0,72.459609
9408,105330,0,762867,13.807125,0.000000,3.035711,,0.967161,0,523,0,72.462536
9409,105330,0,762867,13.807125,0.000000,0.034897,,0.967062,0,523,0,72.465462
9410,105330,0,762867,13.807125,0.000000,0.033312,,0.966962,0,523,0,72.468388
9411,105330,0,762867,13.807125,0.000000,0.032161,,0.966863,0,523,0,72.471313
9412,105330,0,762867,13.807125,0.000000,0.022394,non_zero_exit,0.966763,0,523,0,72.463614
9413,105330,0,762867,13.807125,0.000000,0.030846,,0.966663,0,523,0,72.466539
9414,105330,0,762867,13.807125,0.000000,0.028830,,0.966564,0,523,0,72.469464
9415,105330,0,762867,13.807125,0.000000,2.034069,,0.966677,0,523,0,72.472387
9416,105330,0,762867,13.807125,0.000000,1.034739,,0.966684,0,523,0,72.475311
9417,105330,0,762867,13.807125,0.000000,4.538942,,0.967064,0,523,0,72.478233
9418,105330,0,762867,13.807125,0.000000,5.004144,timeout,0.967492,0,524,0,72.470538
9419,105330,0,762867,13.807125,0.000000,0.023501,non_zero_exit,0.967392,0,524,0,72.462845
9420,105330,0,762867,13.807125,0.000000,0.335647,,0.967325,0,524,0,72.465768
9421,105330,0,762867,13.807125,0.000000,1.027738,,0.967331,0,524,0,72.468690
9422,105330,0,762867,13.807125,0.000000,1.937521,,0.967434,0,524,0,72.471612
9423,105330,0,762867,13.807125,0.000000,0.040294,,0.967336,0,524,0,72.474533
9424,105330,0,762867,13.807125,0.000000,0.024819,non_zero_exit,0.967236,0,524,0,72.466844
9425,105330,0,762867,13.807125,0.000000,0.025200,non_zero_exit,0.967136,0,524,0,72.459156
9426,105330,0,762867,13.807125,0.000000,1.028724,,0.967143,0,524,0,72.462077
9427,105330,0,762867,13.807125,0.000000,1.030005,,0.967149,0,524,0,72.464998
9428,105330,0,762867,13.807125,0.000000,0.020844,non_zero_exit,0.967049,0,524,0,72.457313
9429,105330,0,762867,13.807125,0.000000,1.034745,,0.967056,0,524,0,72.460233
9430,105330,0,762867,13.807125,0.000000,3.030529,,0.967275,0,524,0,72.463153
9431,105330,0,762867,13.807125,0.000000,0.434469,,0.967218,0,524,0,72.466073
9432,105330,0,762867,13.807125,0.000000,1.035155,,0.967226,0,524,0,72.468992
9433,105330,0,762867,13.807125,0.000000,0.031770,non_zero_exit,0.967126,0,524,0,72.461310
9434,105330,0,762867,13.807125,0.000000,1.034984,,0.967134,0,524,0,72.464229
9435,105330,0,762867,13.807125,0.000000,1.028859,,0.967140,0,524,0,72.467147
9436,105330,0,762867,13.807125,0.000000,0.030906,,0.967041,0,524,0,72.470065
9437,105330,0,762867,13.807125,0.000000,1.028982,,0.967047,0,524,0,72.472982
9438,105330,0,762867,13.807125,0.000000,1.028295,,0.967054,0,524,0,72.475898
9439,105330,0,762867,13.807125,0.000000,0.130642,,0.966965,0,524,0,72.478814
9440,105330,0,762867,13.807125,0.000000,3.034495,,0.967184,0,524,0,72.481729
9441,105330,0,762867,13.807125,0.000000,0.024509,non_zero_exit,0.967085,0,524,0,72.474052
9442,105330,0,762867,13.807125,0.000000,0.028363,,0.966985,0,524,0,72.476967
9443,105330,0,762867,13.807125,0.000000,1.030742,,0.966992,0,524,0,72.479881
9444,105330,0,762867,13.807125,0.000000,0.026166,non_zero_exit,0.966892,0,524,0,72.472208
9445,105330,0,762867,13.807125,0.000000,3.036129,,0.967111,0,524,0,72.475122
9446,105330,0,762867,13.807125,0.000000,0.030956,,0.967012,0,524,0,72.478035
9447,105330,0,762867,13.807125,0.000000,1.031978,,0.967019,0,524,0,72.480948
9448,105330,0,762867,13.807125,0.000000,0.030006,,0.966920,0,524,0,72.483861
9449,105330,0,762867,13.807125,0.000000,0.033012,,0.966821,0,524,0,72.486772
9450,105330,0,762867,13.807125,0.000000,1.029944,,0.966828,0,524,0,72.489684
9451,105330,0,762867,13.807125,0.000000,0.033387,,0.966729,0,524,0,72.492594
9452,105331,1,762867,13.807256,0.000131,1.028992,,0.966736,0,524,0,72.495504
9453,105331,0,762867,13.807256,0.000000,1.029245,,0.966742,0,524,0,72.498413
9454,105331,0,762867,13.807256,0.000000,1.037821,,0.966750,0,524,0,72.501322
9455,105331,0,762867,13.807256,0.000000,0.135412,,0.966662,0,524,0,72.504230
9456,105331,0,762867,13.807256,0.000000,0.023736,non_zero_exit,0.966562,0,524,0,72.496563
9457,105331,0,762867,13.807256,0.000000,3.034474,,0.966781,0,524,0,72.499471
9458,105331,0,762867,13.807256,0.000000,0.025346,non_zero_exit,0.966681,0,524,0,72.491807
9459,105331,0,762867,13.807256,0.000000,4.733346,,0.967079,0,524,0,72.494715
9460,105331,0,762867,13.807256,0.000000,0.031175,,0.966980,0,524,0,72.497622
9461,105331,0,762867,13.807256,0.000000,5.004000,timeout,0.967407,0,525,0,72.489960
9462,105331,0,762867,13.807256,0.000000,3.034148,,0.967626,0,525,0,72.492867
9463,105331,0,762867,13.807256,0.000000,0.029350,,0.967526,0,525,0,72.495773
9464,105331,0,762867,13.807256,0.000000,0.027878,,0.967427,0,525,0,72.498679
9465,105331,0,762867,13.807256,0.000000,1.036662,,0.967434,0,525,0,72.501585
9466,105331,0,762867,13.807256,0.000000,4.766300,,0.967836,0,525,0,72.504489
9467,105331,0,762867,13.807256,0.000000,5.007881,timeout,0.968262,0,526,0,72.496831
9468,105331,0,762867,13.807256,0.000000,0.029519,,0.968163,0,526,0,72.499736
9469,105331,0,762867,13.807256,0.000000,0.029275,,0.968064,0,526,0,72.502640
9470,105331,0,762867,13.807256,0.000000,0.021811,non_zero_exit,0.967964,0,526,0,72.494985
9471,105331,0,762867,13.807256,0.000000,1.030373,,0.967971,0,526,0,72.497889
9472,105331,0,762867,13.807256,0.000000,0.030504,,0.967872,0,526,0,72.500792
9473,105331,0,762867,13.807256,0.000000,1.030243,,0.967878,0,526,0,72.503694
9474,105331,0,762867,13.807256,0.000000,3.035594,,0.968097,0,526,0,72.506596
9475,105331,0,762867,13.807256,0.000000,2.032871,,0.968209,0,526,0,72.509498
9476,105331,0,762867,13.807256,0.000000,1.030587,,0.968216,0,526,0,72.512398
9477,105331,0,762867,13.807256,0.000000,0.033018,,0.968117,0,526,0,72.515299
9478,105331,0,762867,13.807256,0.000000,0.022777,non_zero_exit,0.968017,0,526,0,72.507648
9479,105331,0,762867,13.807256,0.000000,0.029419,,0.967918,0,526,0,72.510549
9480,105331,0,762867,13.807256,0.000000,2.680056,,0.968099,0,526,0,72.513448
9481,105331,0,762867,13.807256,0.000000,0.023046,non_zero_exit,0.967999,0,526,0,72.505800
9482,105331,0,762867,13.807256,0.000000,0.029857,,0.967900,0,526,0,72.508700
9483,105331,0,762867,13.807256,0.000000,0.029113,,0.967801,0,526,0,72.511598
9484,105332,1,762867,13.807387,0.000131,0.030285,,0.967702,0,526,0,72.514497
9485,105332,0,762867,13.807387,0.000000,0.022234,non_zero_exit,0.967603,0,526,0,72.506852
9486,105332,0,762867,13.807387,0.000000,2.039321,,0.967716,0,526,0,72.509750
9487,105332,0,762867,13.807387,0.000000,1.028056,,0.967722,0,526,0,72.512648
9488,105332,0,762867,13.807387,0.000000,2.030869,,0.967834,0,526,0,72.515544
9489,105332,0,762867,13.807387,0.000000,5.005028,timeout,0.968259,0,527,0,72.507903
9490,105332,0,762867,13.807387,0.000000,0.023911,non_zero_exit,0.968160,0,527,0,72.500263
9491,105332,0,762867,13.807387,0.000000,1.033616,,0.968167,0,527,0,72.503161
9492,105332,0,762867,13.807387,0.000000,1.029779,,0.968173,0,527,0,72.506057
9493,105332,0,762867,13.807387,0.000000,5.003706,timeout,0.968598,0,528,0,72.498420
9494,105332,0,762867,13.807387,0.000000,0.032702,,0.968500,0,528,0,72.501316
9495,105332,0,762867,13.807387,0.000000,0.521441,,0.968453,0,528,0,72.504212
9496,105332,0,762867,13.807387,0.000000,1.817404,,0.968542,0,528,0,72.507108
9497,105332,0,762867,13.807387,0.000000,0.028078,,0.968443,0,528,0,72.510002
9498,105332,0,762867,13.807387,0.000000,0.022045,non_zero_exit,0.968344,0,528,0,72.502369
9499,105332,0,762867,13.807387,0.000000,0.023099,non_zero_exit,0.968244,0,528,0,72.494737
9500,105332,0,762867,13.807387,0.000000,3.040673,,0.968462,0,528,0,72.497632
9501,105332,0,762867,13.807387,0.000000,0.031938,,0.968364,0,528,0,72.500526
9502,105332,0,762867,13.807387,0.000000,3.038514,,0.968581,0,528,0,72.503420
9503,105332,0,762867,13.807387,0.000000,1.030672,,0.968588,0,528,0,72.506313
9504,105332,0,762867,13.807387,0.000000,0.021072,non_zero_exit,0.968488,0,528,0,72.498685
9505,105332,0,762867,13.807387,0.000000,5.004555,timeout,0.968913,0,529,0,72.491058
9506,105332,0,762867,13.807387,0.000000,3.041524,,0.969131,0,529,0,72.493952
9507,105332,0,762867,13.807387,0.000000,3.030988,,0.969348,0,529,0,72.496845
9508,105332,0,762867,13.807387,0.000000,5.004097,timeout,0.969772,0,530,0,72.489221
9509,105332,0,762867,13.807387,0.000000,0.022444,non_zero_exit,0.969672,0,530,0,72.481598
9510,105332,0,762867,13.807387,0.000000,5.003953,timeout,0.970097,0,531,0,72.473977
9511,105332,0,762867,13.807387,0.000000,0.029353,,0.969998,0,531,0,72.476871
9512,105332,0,762867,13.807387,0.000000,1.917478,,0.970097,0,531,0,72.479765
9513,105332,0,762867,13.807387,0.000000,0.040828,,0.970000,0,531,0,72.482657
9514,105332,0,762867,13.807387,0.000000,1.039102,,0.970007,0,531,0,72.485549
9515,105332,0,762867,13.807387,0.000000,0.026597,,0.969908,0,531,0,72.488441
9516,105332,0,762867,13.807387,0.000000,1.032236,,0.969914,0,531,0,72.491331
9517,105332,0,762867,13.807387,0.000000,0.232926,,0.969837,0,531,0,72.494221
9518,105332,0,762867,13.807387,0.000000,0.028240,,0.969738,0,531,0,72.497111
9519,105332,0,762867,13.807387,0.000000,3.032396,,0.969955,0,531,0,72.500000
9520,105332,0,762867,13.807387,0.000000,1.031261,,0.969961,0,531,0,72.502888
9521,105332,0,762867,13.807387,0.000000,1.029838,,0.969967,0,531,0,72.505776
9522,105332,0,762867,13.807387,0.000000,3.031113,,0.970184,0,531,0,72.508663
9523,105332,0,762867,13.807387,0.000000,0.018532,non_zero_exit,0.970084,0,531,0,72.501050
9524,105332,0,762867,13.807387,0.000000,1.031282,,0.970090,0,531,0,72.503937
9525,105332,0,762867,13.807387,0.000000,0.028209,,0.969991,0,531,0,72.506823
9526,105332,0,762867,13.807387,0.000000,0.031286,,0.969893,0,531,0,72.509709
9527,105332,0,762867,13.807387,0.000000,0.022214,non_zero_exit,0.969793,0,531,0,72.502099
9528,105332,0,762867,13.807387,0.000000,0.034675,,0.969695,0,531,0,72.504985
9529,105332,0,762867,13.807387,0.000000,1.028431,,0.969701,0,531,0,72.507870
9530,105335,3,762867,13.807780,0.000393,5.092848,timeout,0.970134,0,532,0,72.500262
9531,105335,0,762867,13.807780,0.000000,0.029387,,0.970035,0,532,0,72.503147
9532,105335,0,762867,13.807780,0.000000,0.024122,non_zero_exit,0.969936,0,532,0,72.495542
9533,105335,0,762867,13.807780,0.000000,0.031212,,0.969838,0,532,0,72.498427
9534,105335,0,762867,13.807780,0.000000,0.024019,non_zero_exit,0.969738,0,532,0,72.490823
9535,105335,0,762867,13.807780,0.000000,0.035461,,0.969640,0,532,0,72.493708
9536,105335,0,762867,13.807780,0.000000,0.025980,non_zero_exit,0.969542,0,532,0,72.486107
9537,105335,0,762867,13.807780,0.000000,1.050436,,0.969550,0,532,0,72.488991
9538,105335,0,762867,13.807780,0.000000,0.534529,,0.969504,0,532,0,72.491875
9539,105335,0,762867,13.807780,0.000000,1.030141,,0.969511,0,532,0,72.494759
9540,105335,0,762867,13.807780,0.000000,0.032209,non_zero_exit,0.969413,0,532,0,72.487161
9541,105335,0,762867,13.807780,0.000000,3.036581,,0.969629,0,532,0,72.490044
9542,105335,0,762867,13.807780,0.000000,0.030910,,0.969531,0,532,0,72.492927
9543,105335,0,762867,13.807780,0.000000,0.065577,non_zero_exit,0.969436,0,532,0,72.485331
9544,105335,0,762867,13.807780,0.000000,1.028226,,0.969442,0,532,0,72.488214
9545,105335,0,762867,13.807780,0.000000,0.022939,non_zero_exit,0.969343,0,532,0,72.480620
9546,105335,0,762867,13.807780,0.000000,1.028945,,0.969349,0,532,0,72.483503
9547,105335,0,762867,13.807780,0.000000,5.004532,timeout,0.969772,0,533,0,72.475911
9548,105335,0,762867,13.807780,0.000000,0.030762,,0.969674,0,533,0,72.478794
9549,105335,0,762867,13.807780,0.000000,0.025894,non_zero_exit,0.969575,0,533,0,72.471204
9550,105335,0,762867,13.807780,0.000000,0.030876,,0.969477,0,533,0,72.474086
9551,105335,0,762867,13.807780,0.000000,0.036773,,0.969379,0,533,0,72.476968
9552,105335,0,762867,13.807780,0.000000,0.030861,,0.969281,0,533,0,72.479849
9553,105335,0,762867,13.807780,0.000000,2.033328,,0.969392,0,533,0,72.482730
9554,105335,0,762867,13.807780,0.000000,1.031646,,0.969399,0,533,0,72.485610
